Date,Close/Last,Volume,Open,High,Low,Assets,"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Other Short Term Assets,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Liabilities,Payables & Accruals,Short Term Debt,Other Short Term Liabilities,Total Current Liabilities,Long Term Debt,Other Long Term Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority Interest,Total Equity,Total Liabilities & Equity
2019-08-29,76.45,7348577,75.22,77.025,75.22,,12913.173913043478,2837.6521739130435,1756.4239130434783,663.7065217391305,18170.956521739132,3004.0,35.0,12918.58695652174,15922.58695652174,34093.54347826087,,2493.032608695652,2281.891304347826,6727.467391304348,11502.391304347826,14135.858695652174,3565.1304347826085,17700.989130434784,29203.380434782608,0.0,510.3369565217391,4192.717391304348,187.1086956521739,4890.163043478261,-11.0,4890.163043478261,34093.54347826087
2019-08-30,77.77,8465646,77.18,78.05,77.0,,12956.95652173913,2824.086956521739,1756.9565217391305,664.2608695652174,18202.260869565216,3005.0,35.0,12887.478260869566,15892.478260869566,34094.739130434784,,2496.304347826087,2303.6521739130435,6704.695652173913,11504.652173913044,14114.347826086956,3568.217391304348,17682.565217391304,29187.217391304348,0.0,512.4782608695652,4207.695652173913,187.34782608695653,4907.521739130435,-11.0,4907.521739130435,34094.739130434784
2019-09-03,75.12,7580872,76.77,76.99,74.7,,13132.08695652174,2769.826086956522,1759.0869565217392,666.4782608695652,18327.478260869564,3009.0,35.0,12763.04347826087,15772.04347826087,34099.52173913043,,2509.391304347826,2390.695652173913,6613.608695652174,11513.695652173914,14028.304347826088,3580.5652173913045,17608.869565217392,29122.565217391304,0.0,521.0434782608695,4267.608695652174,188.30434782608697,4976.95652173913,-11.0,4976.95652173913,34099.52173913043
2019-09-04,77.09,4923888,75.99,77.12,75.63,,13175.869565217392,2756.2608695652175,1759.6195652173913,667.0326086956521,18358.782608695652,3010.0,35.0,12731.934782608696,15741.934782608696,34100.717391304344,,2512.663043478261,2412.4565217391305,6590.836956521739,11515.95652173913,14006.79347826087,3583.6521739130435,17590.445652173912,29106.402173913044,0.0,523.1847826086956,4282.586956521739,188.54347826086956,4994.315217391304,-11.0,4994.315217391304,34100.717391304344
2019-09-05,78.99,13480670,77.89,80.44,77.89,,13219.652173913044,2742.695652173913,1760.1521739130435,667.5869565217391,18390.08695652174,3011.0,35.0,12700.826086956522,15711.826086956522,34101.913043478264,,2515.9347826086955,2434.217391304348,6568.065217391304,11518.217391304348,13985.282608695652,3586.7391304347825,17572.021739130436,29090.239130434784,0.0,525.3260869565217,4297.565217391304,188.7826086956522,5011.673913043478,-11.0,5011.673913043478,34101.913043478264
2019-09-06,78.84,5127957,78.96,79.079,78.44,,13263.434782608696,2729.130434782609,1760.6847826086957,668.1413043478261,18421.391304347824,3012.0,35.0,12669.717391304348,15681.717391304348,34103.108695652176,,2519.2065217391305,2455.978260869565,6545.29347826087,11520.478260869566,13963.771739130434,3589.826086956522,17553.597826086956,29074.07608695652,0.0,527.4673913043478,4312.54347826087,189.02173913043478,5029.032608695652,-11.0,5029.032608695652,34103.108695652176
2019-09-09,78.21,6885162,79.04,79.45,77.968,,13394.782608695652,2688.4347826086955,1762.2826086956522,669.804347826087,18515.304347826088,3015.0,35.0,12576.391304347826,15591.391304347826,34106.69565217391,,2529.021739130435,2521.260869565217,6476.978260869565,11527.260869565218,13899.239130434782,3599.086956521739,17498.32608695652,29025.58695652174,0.0,533.8913043478261,4357.478260869565,189.73913043478262,5081.108695652174,-11.0,5081.108695652174,34106.69565217391
2019-09-10,78.71,9373881,78.03,78.875,77.34,,13438.565217391304,2674.8695652173915,1762.8152173913043,670.3586956521739,18546.608695652176,3016.0,35.0,12545.282608695652,15561.282608695652,34107.891304347824,,2532.2934782608695,2543.021739130435,6454.20652173913,11529.521739130434,13877.728260869566,3602.173913043478,17479.902173913044,29009.42391304348,0.0,536.0326086956521,4372.45652173913,189.97826086956522,5098.467391304348,-11.0,5098.467391304348,34107.891304347824
2019-09-11,79.9,6575726,78.17,79.905,78.12,,13482.347826086956,2661.304347826087,1763.3478260869565,670.9130434782609,18577.91304347826,3017.0,35.0,12514.173913043478,15531.173913043478,34109.086956521736,,2535.5652173913045,2564.782608695652,6431.434782608696,11531.782608695652,13856.217391304348,3605.2608695652175,17461.478260869564,28993.260869565216,0.0,538.1739130434783,4387.434782608696,190.2173913043478,5115.826086956522,-11.0,5115.826086956522,34109.086956521736
2019-09-12,79.08,5847092,80.05,80.05,78.58,,13526.130434782608,2647.7391304347825,1763.8804347826087,671.4673913043479,18609.217391304348,3018.0,35.0,12483.065217391304,15501.065217391304,34110.282608695656,,2538.836956521739,2586.5434782608695,6408.663043478261,11534.04347826087,13834.70652173913,3608.3478260869565,17443.054347826088,28977.097826086956,0.0,540.3152173913044,4402.413043478261,190.45652173913044,5133.184782608696,-11.0,5133.184782608696,34110.282608695656
2019-09-13,78.41,5343695,79.18,79.535,78.37,,13569.91304347826,2634.173913043478,1764.413043478261,672.0217391304348,18640.521739130436,3019.0,35.0,12451.95652173913,15470.95652173913,34111.47826086957,,2542.108695652174,2608.304347826087,6385.891304347826,11536.304347826086,13813.195652173912,3611.4347826086955,17424.630434782608,28960.934782608696,0.0,542.4565217391305,4417.391304347826,190.69565217391303,5150.54347826087,-11.0,5150.54347826087,34111.47826086957
2019-09-16,78.04,3756484,77.58,78.485,76.91,,13701.260869565216,2593.478260869565,1766.0108695652175,673.6847826086956,18734.434782608696,3022.0,35.0,12358.630434782608,15380.630434782608,34115.065217391304,,2551.9239130434785,2673.586956521739,6317.576086956522,11543.08695652174,13748.66304347826,3620.695652173913,17369.358695652172,28912.445652173912,0.0,548.8804347826087,4462.326086956522,191.41304347826087,5202.619565217392,-11.0,5202.619565217392,34115.065217391304
2019-09-17,78.69,4436415,77.61,78.79,77.51,,13745.04347826087,2579.913043478261,1766.5434782608695,674.2391304347826,18765.739130434784,3023.0,35.0,12327.521739130434,15350.521739130434,34116.260869565216,,2555.195652173913,2695.3478260869565,6294.804347826087,11545.347826086956,13727.152173913044,3623.782608695652,17350.934782608696,28896.282608695652,0.0,551.0217391304348,4477.304347826087,191.65217391304347,5219.978260869565,-11.0,5219.978260869565,34116.260869565216
2019-09-18,78.9,5197751,78.69,79.07,77.64,,13788.826086956522,2566.3478260869565,1767.0760869565217,674.7934782608696,18797.043478260868,3024.0,35.0,12296.41304347826,15320.41304347826,34117.45652173913,,2558.467391304348,2717.108695652174,6272.032608695652,11547.608695652174,13705.641304347826,3626.8695652173915,17332.510869565216,28880.119565217392,0.0,553.1630434782609,4492.282608695652,191.8913043478261,5237.336956521739,-11.0,5237.336956521739,34117.45652173913
2019-09-19,78.23,5451003,79.24,80.0,78.21,,13832.608695652174,2552.782608695652,1767.608695652174,675.3478260869565,18828.347826086956,3025.0,35.0,12265.304347826088,15290.304347826088,34118.65217391304,,2561.7391304347825,2738.869565217391,6249.260869565218,11549.869565217392,13684.130434782608,3629.9565217391305,17314.08695652174,28863.956521739132,0.0,555.304347826087,4507.260869565217,192.1304347826087,5254.695652173913,-11.0,5254.695652173913,34118.65217391304
2019-09-20,76.44,9502747,78.2,78.7,76.17,,13876.391304347826,2539.217391304348,1768.141304347826,675.9021739130435,18859.652173913044,3026.0,35.0,12234.195652173912,15260.195652173912,34119.84782608696,,2565.0108695652175,2760.630434782609,6226.489130434783,11552.130434782608,13662.619565217392,3633.0434782608695,17295.66304347826,28847.793478260868,0.0,557.445652173913,4522.239130434782,192.3695652173913,5272.054347826087,-11.0,5272.054347826087,34119.84782608696
2019-09-23,77.24,6264899,76.67,77.91,76.0564,,14007.739130434782,2498.521739130435,1769.7391304347825,677.5652173913044,18953.565217391304,3029.0,35.0,12140.869565217392,15169.869565217392,34123.434782608696,,2574.826086956522,2825.913043478261,6158.173913043478,11558.91304347826,13598.08695652174,3642.304347826087,17240.391304347824,28799.304347826088,0.0,563.8695652173913,4567.173913043478,193.08695652173913,5324.130434782609,-11.0,5324.130434782609,34123.434782608696
2019-09-24,75.23,10446110,78.08,78.3,74.63,,14051.521739130434,2484.9565217391305,1770.2717391304348,678.1195652173913,18984.869565217392,3030.0,35.0,12109.760869565218,15139.760869565218,34124.63043478261,,2578.0978260869565,2847.673913043478,6135.402173913044,11561.173913043478,13576.576086956522,3645.391304347826,17221.967391304348,28783.141304347824,0.0,566.0108695652174,4582.152173913044,193.32608695652175,5341.489130434783,-11.0,5341.489130434783,34124.63043478261
2019-09-25,77.26,5700037,75.03,77.49,74.88,,14095.304347826088,2471.391304347826,1770.804347826087,678.6739130434783,19016.17391304348,3031.0,35.0,12078.652173913044,15109.652173913044,34125.82608695652,,2581.3695652173915,2869.4347826086955,6112.630434782609,11563.434782608696,13555.065217391304,3648.478260869565,17203.543478260868,28766.978260869564,0.0,568.1521739130435,4597.130434782609,193.56521739130434,5358.847826086956,-11.0,5358.847826086956,34125.82608695652
2019-09-26,77.35,3803609,77.16,77.69,75.94,,14139.08695652174,2457.826086956522,1771.3369565217392,679.2282608695652,19047.478260869564,3032.0,35.0,12047.54347826087,15079.54347826087,34127.02173913043,,2584.641304347826,2891.195652173913,6089.858695652174,11565.695652173914,13533.554347826088,3651.5652173913045,17185.119565217392,28750.815217391304,0.0,570.2934782608695,4612.108695652174,193.80434782608697,5376.20652173913,-11.0,5376.20652173913,34127.02173913043
2019-09-27,76.63,5013911,77.01,78.2,76.21,,14182.869565217392,2444.2608695652175,1771.8695652173913,679.7826086956521,19078.782608695652,3033.0,35.0,12016.434782608696,15049.434782608696,34128.217391304344,,2587.913043478261,2912.9565217391305,6067.086956521739,11567.95652173913,13512.04347826087,3654.6521739130435,17166.695652173912,28734.652173913044,0.0,572.4347826086956,4627.086956521739,194.04347826086956,5393.565217391304,-11.0,5393.565217391304,34128.217391304344
2019-09-30,76.28,5286277,76.89,76.95,76.02,,14314.217391304348,2403.565217391304,1773.4673913043478,681.445652173913,19172.695652173912,3036.0,35.0,11923.108695652174,14959.108695652174,34131.80434782609,,2597.728260869565,2978.2391304347825,5998.771739130435,11574.739130434782,13447.510869565218,3663.913043478261,17111.42391304348,28686.16304347826,0.0,578.8586956521739,4672.021739130435,194.76086956521738,5445.641304347826,-11.0,5445.641304347826,34131.80434782609
2019-10-01,75.47,7049574,77.06,78.06,74.97,,14358.0,2390.0,1774.0,682.0,19204.0,3037.0,35.0,11892.0,14929.0,34133.0,,2601.0,3000.0,5976.0,11577.0,13426.0,3667.0,17093.0,28670.0,0.0,581.0,4687.0,195.0,5463.0,-11.0,5463.0,34133.0
2019-10-02,73.99,6288051,75.26,75.71,73.77,,14335.195652173914,2390.8804347826085,1769.9347826086957,681.4782608695652,19177.489130434784,3037.478260869565,35.0,11905.25,14942.728260869566,34120.217391304344,,2598.9891304347825,2994.521739130435,5954.771739130435,11548.282608695652,13426.119565217392,3688.836956521739,17114.956521739132,28663.239130434784,0.0,578.4130434782609,4684.597826086957,193.9673913043478,5456.978260869565,-11.0,5456.978260869565,34120.217391304344
2019-10-03,75.73,5633505,73.93,75.83,73.16,,14312.391304347826,2391.7608695652175,1765.8695652173913,680.9565217391304,19150.978260869564,3037.9565217391305,35.0,11918.5,14956.45652173913,34107.434782608696,,2596.978260869565,2989.0434782608695,5933.54347826087,11519.565217391304,13426.239130434782,3710.6739130434785,17136.91304347826,28656.478260869564,0.0,575.8260869565217,4682.195652173913,192.93478260869566,5450.95652173913,-11.0,5450.95652173913,34107.434782608696
2019-10-04,77.49,4920357,76.32,77.56,75.84,,14289.58695652174,2392.641304347826,1761.804347826087,680.4347826086956,19124.467391304348,3038.4347826086955,35.0,11931.75,14970.184782608696,34094.65217391304,,2594.967391304348,2983.5652173913045,5912.315217391304,11490.847826086956,13426.358695652174,3732.5108695652175,17158.869565217392,28649.717391304348,0.0,573.2391304347826,4679.79347826087,191.90217391304347,5444.934782608696,-11.0,5444.934782608696,34094.65217391304
2019-10-07,76.34,4400559,77.01,77.55,76.27,,14221.173913043478,2395.282608695652,1749.608695652174,678.8695652173913,19044.934782608696,3039.8695652173915,35.0,11971.5,15011.369565217392,34056.30434782609,,2588.9347826086955,2967.1304347826085,5848.630434782609,11404.695652173914,13426.717391304348,3798.021739130435,17224.739130434784,28629.434782608696,0.0,565.4782608695652,4672.586956521739,188.80434782608697,5426.869565217391,-11.0,5426.869565217391,34056.30434782609
2019-10-08,72.85,9194400,75.52,75.82,72.81,,14198.369565217392,2396.163043478261,1745.5434782608695,678.3478260869565,19018.42391304348,3040.3478260869565,35.0,11984.75,15025.097826086956,34043.52173913043,,2586.9239130434785,2961.6521739130435,5827.402173913043,11375.978260869566,13426.83695652174,3819.858695652174,17246.695652173912,28622.67391304348,0.0,562.8913043478261,4670.184782608696,187.77173913043478,5420.847826086957,-11.0,5420.847826086957,34043.52173913043
2019-10-09,74.35,5271440,73.91,74.8,73.56,,14175.565217391304,2397.0434782608695,1741.4782608695652,677.8260869565217,18991.91304347826,3040.8260869565215,35.0,11998.0,15038.826086956522,34030.739130434784,,2584.913043478261,2956.1739130434785,5806.173913043478,11347.260869565218,13426.95652173913,3841.695652173913,17268.652173913044,28615.91304347826,0.0,560.304347826087,4667.782608695652,186.73913043478262,5414.826086956522,-11.0,5414.826086956522,34030.739130434784
2019-10-10,74.97,6199401,74.35,75.9656,74.17,,14152.760869565218,2397.9239130434785,1737.413043478261,677.304347826087,18965.402173913044,3041.304347826087,35.0,12011.25,15052.554347826086,34017.95652173913,,2582.9021739130435,2950.695652173913,5784.945652173913,11318.54347826087,13427.076086956522,3863.532608695652,17290.608695652172,28609.152173913044,0.0,557.7173913043479,4665.380434782609,185.70652173913044,5408.804347826087,-11.0,5408.804347826087,34017.95652173913
2019-10-11,76.7,7398164,76.19,77.82,76.01,,14129.95652173913,2398.804347826087,1733.3478260869565,676.7826086956521,18938.891304347828,3041.782608695652,35.0,12024.5,15066.282608695652,34005.17391304348,,2580.891304347826,2945.217391304348,5763.717391304348,11289.826086956522,13427.195652173914,3885.3695652173915,17312.565217391304,28602.391304347828,0.0,555.1304347826087,4662.978260869565,184.67391304347825,5402.782608695652,-11.0,5402.782608695652,34005.17391304348
2019-10-14,76.3,4660287,76.65,77.37,76.28,,14061.54347826087,2401.445652173913,1721.1521739130435,675.2173913043479,18859.358695652172,3043.217391304348,35.0,12064.25,15107.467391304348,33966.82608695652,,2574.858695652174,2928.782608695652,5700.032608695652,11203.673913043478,13427.554347826086,3950.8804347826085,17378.434782608696,28582.108695652172,0.0,547.3695652173913,4655.771739130435,181.57608695652175,5384.717391304348,-11.0,5384.717391304348,33966.82608695652
2019-10-15,77.82,5241661,76.88,77.98,76.28,,14038.739130434782,2402.3260869565215,1717.0869565217392,674.695652173913,18832.847826086956,3043.695652173913,35.0,12077.5,15121.195652173914,33954.04347826087,,2572.8478260869565,2923.304347826087,5678.804347826087,11174.95652173913,13427.673913043478,3972.717391304348,17400.391304347828,28575.347826086956,0.0,544.7826086956521,4653.369565217391,180.54347826086956,5378.695652173913,-11.0,5378.695652173913,33954.04347826087
2019-10-16,78.23,6366587,77.49,78.32,77.28,,14015.934782608696,2403.2065217391305,1713.0217391304348,674.1739130434783,18806.33695652174,3044.1739130434785,35.0,12090.75,15134.923913043478,33941.260869565216,,2570.836956521739,2917.8260869565215,5657.576086956522,11146.239130434782,13427.79347826087,3994.554347826087,17422.347826086956,28568.58695652174,0.0,542.195652173913,4650.967391304348,179.5108695652174,5372.673913043478,-11.0,5372.673913043478,33941.260869565216
2019-10-17,78.97,5923920,78.7,79.96,78.4,,13993.130434782608,2404.086956521739,1708.9565217391305,673.6521739130435,18779.82608695652,3044.6521739130435,35.0,12104.0,15148.652173913044,33928.47826086957,,2568.8260869565215,2912.3478260869565,5636.347826086956,11117.521739130434,13427.91304347826,4016.391304347826,17444.304347826088,28561.82608695652,0.0,539.6086956521739,4648.565217391304,178.47826086956522,5366.652173913043,-11.0,5366.652173913043,33928.47826086957
2019-10-18,77.68,6110981,78.62,79.22,77.6725,,13970.326086956522,2404.967391304348,1704.891304347826,673.1304347826087,18753.315217391304,3045.1304347826085,35.0,12117.25,15162.380434782608,33915.69565217391,,2566.8152173913045,2906.8695652173915,5615.119565217391,11088.804347826088,13428.032608695652,4038.228260869565,17466.260869565216,28555.065217391304,0.0,537.0217391304348,4646.163043478261,177.44565217391306,5360.630434782609,-11.0,5360.630434782609,33915.69565217391
2019-10-21,78.98,5307232,78.38,79.09,78.01,,13901.91304347826,2407.608695652174,1692.695652173913,671.5652173913044,18673.782608695652,3046.5652173913045,35.0,12157.0,15203.565217391304,33877.34782608696,,2560.782608695652,2890.4347826086955,5551.434782608696,11002.652173913044,13428.391304347826,4103.739130434783,17532.130434782608,28534.782608695652,0.0,529.2608695652174,4638.95652173913,174.34782608695653,5342.565217391304,-11.0,5342.565217391304,33877.34782608696
