Date,Close/Last,Volume,Open,High,Low,Revenue,Cost of revenue,Gross Profit,Operating Expenses,Operating Income (Loss),Non-Operating Income (Loss),Pretax Income (Loss),"Income Tax (Expense) Benefit, net",Income (Loss) Including Minority Interest,Minority Interest,Net Income Available to Common Shareholders
2017-05-23,59.22,14210560,59.38,59.89,59.13,5437.285714285714,-2308.714285714286,3128.5714285714284,-2378.5714285714284,750.0,112.57142857142857,862.5714285714286,-142.71428571428572,719.8571428571429,0.4285714285714285,720.2857142857143
2017-05-24,58.64,8624834,59.28,59.62,58.57,5426.483516483517,-2306.131868131868,3120.3516483516482,-2370.8901098901097,749.4615384615385,112.96703296703296,862.4285714285714,-141.82417582417582,720.6043956043956,0.41758241758241754,721.021978021978
2017-05-25,58.45,9549459,58.65,58.95,58.261,5415.681318681319,-2303.5494505494507,3112.131868131868,-2363.2087912087914,748.9230769230769,113.36263736263736,862.2857142857143,-140.93406593406593,721.3516483516484,0.4065934065934066,721.7582417582418
2017-05-26,57.52,8223461,57.66,57.978,57.37,5404.879120879121,-2300.967032967033,3103.912087912088,-2355.5274725274726,748.3846153846154,113.75824175824175,862.1428571428571,-140.04395604395603,722.0989010989011,0.39560439560439553,722.4945054945055
2017-05-30,57.34,11545990,57.28,57.74,57.17,5361.67032967033,-2290.6373626373625,3071.032967032967,-2324.802197802198,746.2307692307693,115.34065934065934,861.5714285714286,-136.4835164835165,725.0879120879121,0.3516483516483516,725.4395604395604
2017-05-31,57.27,14009010,57.26,57.73,57.0,5350.868131868132,-2288.054945054945,3062.813186813187,-2317.120879120879,745.6923076923077,115.73626373626374,861.4285714285714,-135.5934065934066,725.8351648351648,0.34065934065934056,726.1758241758241
2017-06-01,58.62,11526420,57.45,58.65,57.35,5340.065934065934,-2285.4725274725274,3054.5934065934066,-2309.4395604395604,745.1538461538462,116.13186813186813,861.2857142857143,-134.7032967032967,726.5824175824176,0.3296703296703296,726.9120879120879
2017-06-02,58.58,9525357,58.89,58.96,58.35,5329.263736263736,-2282.8901098901097,3046.3736263736264,-2301.7582417582416,744.6153846153846,116.52747252747253,861.1428571428571,-133.8131868131868,727.3296703296703,0.31868131868131866,727.6483516483516
2017-06-05,58.86,7960848,58.5,59.05,58.48,5296.857142857143,-2275.1428571428573,3021.714285714286,-2278.714285714286,743.0,117.71428571428571,860.7142857142857,-131.14285714285714,729.5714285714286,0.2857142857142857,729.8571428571429
2017-06-06,58.2,7870567,58.6,58.91,58.18,5286.054945054945,-2272.5604395604396,3013.4945054945056,-2271.032967032967,742.4615384615385,118.1098901098901,860.5714285714286,-130.25274725274727,730.3186813186813,0.27472527472527464,730.5934065934066
2017-06-07,57.53,10104420,58.3,58.49,57.13,5275.252747252747,-2269.978021978022,3005.2747252747254,-2263.3516483516482,741.9230769230769,118.50549450549451,860.4285714285714,-129.36263736263737,731.065934065934,0.2637362637362637,731.3296703296703
2017-06-08,58.12,10299310,57.77,58.15,57.61,5264.450549450549,-2267.3956043956046,2997.054945054945,-2255.67032967033,741.3846153846154,118.9010989010989,860.2857142857143,-128.47252747252747,731.8131868131868,0.25274725274725274,732.065934065934
2017-06-09,57.05,13622010,58.37,58.49,56.74,5253.648351648351,-2264.813186813187,2988.835164835165,-2247.989010989011,740.8461538461538,119.2967032967033,860.1428571428571,-127.58241758241758,732.5604395604396,0.24175824175824168,732.8021978021978
2017-06-12,57.49,9984865,56.52,57.675,56.48,5221.241758241758,-2257.065934065934,2964.1758241758243,-2224.945054945055,739.2307692307693,120.48351648351648,859.7142857142857,-124.91208791208791,734.8021978021978,0.20879120879120872,735.010989010989
2017-06-13,57.54,7105149,57.95,58.065,57.5,5210.43956043956,-2254.4835164835163,2955.956043956044,-2217.263736263736,738.6923076923077,120.87912087912088,859.5714285714286,-124.02197802197803,735.5494505494505,0.19780219780219777,735.7472527472528
2017-06-14,57.01,6725290,57.7,57.97,56.67,5199.6373626373625,-2251.901098901099,2947.736263736264,-2209.5824175824173,738.1538461538462,121.27472527472527,859.4285714285714,-123.13186813186813,736.2967032967033,0.1868131868131867,736.4835164835165
2017-06-15,56.93,5409133,56.42,57.17,56.4,5188.8351648351645,-2249.3186813186812,2939.5164835164837,-2201.901098901099,737.6153846153846,121.67032967032966,859.2857142857143,-122.24175824175825,737.0439560439561,0.17582417582417575,737.2197802197802
2017-06-16,56.82,14520010,56.98,57.01,56.35,5178.032967032967,-2246.736263736264,2931.2967032967035,-2194.21978021978,737.0769230769231,122.06593406593407,859.1428571428571,-121.35164835164835,737.7912087912088,0.1648351648351648,737.9560439560439
2017-06-19,57.61,7095308,56.96,57.66,56.91,5145.626373626374,-2238.989010989011,2906.6373626373625,-2171.1758241758243,735.4615384615385,123.25274725274726,858.7142857142857,-118.68131868131869,740.032967032967,0.13186813186813184,740.1648351648352
2017-06-20,56.79,8166550,57.46,57.61,56.51,5134.824175824176,-2236.4065934065934,2898.4175824175827,-2163.4945054945056,734.9230769230769,123.64835164835165,858.5714285714286,-117.79120879120879,740.7802197802198,0.12087912087912078,740.9010989010989
2017-06-21,56.33,8317061,56.79,56.84,56.12,5124.021978021978,-2233.8241758241757,2890.197802197802,-2155.813186813187,734.3846153846154,124.04395604395604,858.4285714285714,-116.9010989010989,741.5274725274726,0.10989010989010983,741.6373626373627
2017-06-22,56.47,5540624,56.24,56.745,56.06,5113.219780219781,-2231.2417582417584,2881.9780219780223,-2148.131868131868,733.8461538461538,124.43956043956044,858.2857142857143,-116.01098901098902,742.2747252747253,0.09890109890109888,742.3736263736264
2017-06-23,56.91,11847780,56.64,57.4365,56.57,5102.417582417583,-2228.6593406593406,2873.7582417582416,-2140.4505494505493,733.3076923076923,124.83516483516483,858.1428571428571,-115.12087912087912,743.021978021978,0.08791208791208782,743.1098901098901
2017-06-26,56.56,7338463,57.09,57.6892,56.21,5070.010989010989,-2220.912087912088,2849.098901098901,-2117.4065934065934,731.6923076923077,126.02197802197801,857.7142857142857,-112.45054945054946,745.2637362637363,0.05494505494505486,745.3186813186813
2017-06-27,55.43,6813046,56.29,56.33,55.41,5059.208791208791,-2218.32967032967,2840.879120879121,-2109.7252747252746,731.1538461538462,126.41758241758242,857.5714285714286,-111.56043956043956,746.010989010989,0.04395604395604391,746.054945054945
2017-06-28,56.16,7534000,55.4,56.32,55.18,5048.406593406593,-2215.747252747253,2832.6593406593406,-2102.043956043956,730.6153846153846,126.8131868131868,857.4285714285714,-110.67032967032968,746.7582417582418,0.03296703296703285,746.7912087912088
2017-06-29,55.08,8455545,55.93,55.93,54.55,5037.604395604396,-2213.164835164835,2824.4395604395604,-2094.3626373626375,730.0769230769231,127.20879120879121,857.2857142857143,-109.78021978021978,747.5054945054945,0.0219780219780219,747.5274725274726
2017-06-30,55.22,8754158,55.6,55.63,55.03,5026.802197802198,-2210.5824175824177,2816.21978021978,-2086.6813186813188,729.5384615384615,127.6043956043956,857.1428571428571,-108.8901098901099,748.2527472527472,0.01098901098901095,748.2637362637363
2017-07-03,54.95,4379566,55.53,56.02,54.92,5023.717391304348,-2214.086956521739,2809.6304347826085,-2079.6739130434785,729.9565217391304,127.06521739130434,857.0217391304348,-105.5,751.5217391304348,0.021739130434782608,751.5434782608696
2017-07-05,55.45,6817608,55.01,55.56,54.78,5031.434782608696,-2220.1739130434785,2811.2608695652175,-2080.3478260869565,730.9130434782609,126.1304347826087,857.0434782608696,-103.0,754.0434782608696,0.043478260869565216,754.0869565217391
2017-07-06,54.79,5660766,55.02,55.23,54.735,5035.29347826087,-2223.217391304348,2812.0760869565215,-2080.6847826086955,731.3913043478261,125.66304347826087,857.054347826087,-101.75,755.304347826087,0.05434782608695652,755.3586956521739
2017-07-07,55.35,5170545,55.04,55.73,54.87,5039.152173913043,-2226.2608695652175,2812.891304347826,-2081.021739130435,731.8695652173913,125.19565217391305,857.0652173913044,-100.5,756.5652173913044,0.06521739130434782,756.6304347826087
2017-07-10,55.64,5085958,55.37,55.885,55.19,5050.728260869565,-2235.391304347826,2815.336956521739,-2082.032608695652,733.304347826087,123.79347826086956,857.0978260869565,-96.75,760.3478260869565,0.09782608695652173,760.445652173913
2017-07-11,55.33,6114802,55.63,55.63,55.02,5054.586956521739,-2238.4347826086955,2816.1521739130435,-2082.3695652173915,733.7826086956521,123.32608695652173,857.1086956521739,-95.5,761.6086956521739,0.10869565217391304,761.7173913043479
2017-07-12,56.2,6121077,55.79,56.31,55.72,5058.445652173913,-2241.478260869565,2816.967391304348,-2082.7065217391305,734.2608695652174,122.8586956521739,857.1195652173913,-94.25,762.8695652173913,0.11956521739130435,762.9891304347826
2017-07-13,56.23,6219216,56.38,56.52,56.17,5062.304347826087,-2244.521739130435,2817.782608695652,-2083.0434782608695,734.7391304347826,122.3913043478261,857.1304347826087,-93.0,764.1304347826087,0.13043478260869565,764.2608695652174
2017-07-14,56.81,4439390,56.5,56.93,56.15,5066.163043478261,-2247.5652173913045,2818.5978260869565,-2083.3804347826085,735.2173913043479,121.92391304347827,857.1413043478261,-91.75,765.3913043478261,0.14130434782608695,765.5326086956521
2017-07-17,56.46,5097760,56.73,56.92,56.39,5077.739130434783,-2256.695652173913,2821.0434782608695,-2084.391304347826,736.6521739130435,120.52173913043478,857.1739130434783,-88.0,769.1739130434783,0.17391304347826086,769.3478260869565
2017-07-18,56.29,7419206,56.34,56.38,56.0,5081.597826086957,-2259.7391304347825,2821.858695652174,-2084.728260869565,737.1304347826087,120.05434782608695,857.1847826086956,-86.75,770.4347826086956,0.18478260869565216,770.6195652173913
2017-07-19,56.78,8597707,56.46,56.9399,56.01,5085.45652173913,-2262.782608695652,2822.6739130434785,-2085.0652173913045,737.6086956521739,119.58695652173913,857.195652173913,-85.5,771.695652173913,0.19565217391304346,771.8913043478261
2017-07-20,53.97,35707180,55.11,55.43,53.46,5089.315217391304,-2265.8260869565215,2823.4891304347825,-2085.4021739130435,738.0869565217391,119.11956521739131,857.2065217391304,-84.25,772.9565217391305,0.20652173913043478,773.1630434782609
2017-07-21,53.84,12078680,53.66,54.0,53.37,5093.173913043478,-2268.8695652173915,2824.304347826087,-2085.7391304347825,738.5652173913044,118.65217391304348,857.2173913043479,-83.0,774.2173913043479,0.21739130434782608,774.4347826086956
2017-07-24,53.22,8813216,53.75,53.88,53.09,5104.75,-2278.0,2826.75,-2086.75,740.0,117.25,857.25,-79.25,778.0,0.25,778.25
2017-07-25,53.27,7110013,53.2,53.65,53.07,5108.608695652174,-2281.0434782608695,2827.5652173913045,-2087.086956521739,740.4782608695652,116.78260869565217,857.2608695652174,-78.0,779.2608695652174,0.2608695652173913,779.5217391304348
2017-07-26,53.14,7566436,53.29,53.35,52.74,5112.467391304348,-2284.086956521739,2828.3804347826085,-2087.4239130434785,740.9565217391304,116.31521739130434,857.2717391304348,-76.75,780.5217391304348,0.2717391304347826,780.7934782608696
2017-07-27,52.49,14058050,53.08,53.37,52.23,5116.326086956522,-2287.1304347826085,2829.195652173913,-2087.7608695652175,741.4347826086956,115.84782608695652,857.2826086956521,-75.5,781.7826086956521,0.2826086956521739,782.0652173913044
2017-07-28,52.88,6643607,52.27,52.9865,52.27,5120.184782608696,-2290.1739130434785,2830.0108695652175,-2088.0978260869565,741.9130434782609,115.38043478260869,857.2934782608696,-74.25,783.0434782608696,0.2934782608695652,783.3369565217391
2017-07-31,53.19,11301880,53.1,53.295,52.75,5131.760869565217,-2299.304347826087,2832.4565217391305,-2089.108695652174,743.3478260869565,113.97826086956522,857.3260869565217,-70.5,786.8260869565217,0.32608695652173914,787.1521739130435
2017-08-01,53.41,8207783,53.3,53.43,52.91,5135.619565217391,-2302.3478260869565,2833.271739130435,-2089.445652173913,743.8260869565217,113.51086956521739,857.3369565217391,-69.25,788.0869565217391,0.33695652173913043,788.4239130434783
2017-08-02,53.17,23073980,53.295,53.3885,52.78,5139.478260869565,-2305.391304347826,2834.086956521739,-2089.782608695652,744.304347826087,113.04347826086956,857.3478260869565,-68.0,789.3478260869565,0.34782608695652173,789.695652173913
2017-08-03,52.95,8643428,53.16,53.3399,52.75,5143.336956521739,-2308.4347826086955,2834.9021739130435,-2090.1195652173915,744.7826086956521,112.57608695652173,857.3586956521739,-66.75,790.6086956521739,0.358695652173913,790.9673913043479
2017-08-04,52.62,8676309,53.0,53.0,52.51,5147.195652173913,-2311.478260869565,2835.717391304348,-2090.4565217391305,745.2608695652174,112.1086956521739,857.3695652173913,-65.5,791.8695652173913,0.3695652173913043,792.2391304347826
2017-08-07,52.7,6512811,52.5,52.845,52.49,5158.771739130435,-2320.608695652174,2838.163043478261,-2091.467391304348,746.695652173913,110.70652173913044,857.4021739130435,-61.75,795.6521739130435,0.40217391304347827,796.054347826087
2017-08-08,52.29,10456790,52.55,53.33,52.21,5162.630434782609,-2323.6521739130435,2838.978260869565,-2091.804347826087,747.1739130434783,110.23913043478261,857.4130434782609,-60.5,796.9130434782609,0.41304347826086957,797.3260869565217
2017-08-09,52.77,8084091,52.05,52.8,52.0,5166.489130434783,-2326.695652173913,2839.7934782608695,-2092.141304347826,747.6521739130435,109.77173913043478,857.4239130434783,-59.25,798.1739130434783,0.42391304347826086,798.5978260869565
2017-08-10,52.34,10678100,52.54,52.75,52.11,5170.347826086957,-2329.7391304347825,2840.608695652174,-2092.478260869565,748.1304347826087,109.30434782608695,857.4347826086956,-58.0,799.4347826086956,0.43478260869565216,799.8695652173913
2017-08-11,52.72,5894003,52.39,53.13,52.29,5174.20652173913,-2332.782608695652,2841.4239130434785,-2092.8152173913045,748.6086956521739,108.83695652173913,857.445652173913,-56.75,800.695652173913,0.44565217391304346,801.1413043478261
2017-08-14,53.55,8117050,53.04,53.64,52.91,5185.782608695652,-2341.913043478261,2843.8695652173915,-2093.8260869565215,750.0434782608696,107.43478260869566,857.4782608695652,-53.0,804.4782608695652,0.4782608695652174,804.9565217391305
2017-08-15,53.87,7873900,53.66,54.08,53.35,5189.641304347826,-2344.9565217391305,2844.6847826086955,-2094.163043478261,750.5217391304348,106.96739130434783,857.4891304347826,-51.75,805.7391304347826,0.4891304347826087,806.2282608695652
2017-08-16,53.31,7414452,54.06,54.1,53.255,5193.5,-2348.0,2845.5,-2094.5,751.0,106.5,857.5,-50.5,807.0,0.5,807.5
2017-08-17,52.27,6209295,53.19,53.41,52.27,5197.358695652174,-2351.0434782608695,2846.3152173913045,-2094.836956521739,751.4782608695652,106.03260869565217,857.5108695652174,-49.25,808.2608695652174,0.5108695652173912,808.7717391304348
2017-08-18,51.92,6692408,52.26,52.415,51.9,5201.217391304348,-2354.086956521739,2847.1304347826085,-2095.1739130434785,751.9565217391305,105.56521739130434,857.5217391304348,-48.0,809.5217391304348,0.5217391304347826,810.0434782608696
2017-08-21,51.98,5190770,52.0,52.08,51.5,5212.79347826087,-2363.217391304348,2849.5760869565215,-2096.1847826086955,753.3913043478261,104.16304347826087,857.554347826087,-44.25,813.304347826087,0.5543478260869565,813.8586956521739
2017-08-22,52.35,4436862,52.21,52.62,52.21,5216.652173913043,-2366.2608695652175,2850.391304347826,-2096.521739130435,753.8695652173913,103.69565217391305,857.5652173913044,-43.0,814.5652173913044,0.5652173913043478,815.1304347826087
2017-08-23,52.23,5258709,52.3,52.405,51.78,5220.510869565217,-2369.304347826087,2851.2065217391305,-2096.858695652174,754.3478260869565,103.22826086956522,857.5760869565217,-41.75,815.8260869565217,0.5760869565217391,816.4021739130435
2017-08-24,52.49,6197220,52.37,52.71,52.26,5224.369565217391,-2372.3478260869565,2852.021739130435,-2097.195652173913,754.8260869565217,102.76086956521739,857.5869565217391,-40.5,817.0869565217391,0.5869565217391304,817.6739130434783
2017-08-25,52.03,8680526,52.78,52.8545,52.02,5228.228260869565,-2375.391304347826,2852.836956521739,-2097.532608695652,755.304347826087,102.29347826086956,857.5978260869565,-39.25,818.3478260869565,0.5978260869565217,818.945652173913
2017-08-28,51.81,4510636,51.77,51.81,51.46,5239.804347826087,-2384.521739130435,2855.282608695652,-2098.5434782608695,756.7391304347826,100.8913043478261,857.6304347826087,-35.5,822.1304347826087,0.6304347826086957,822.7608695652174
2017-08-29,51.81,4972386,51.31,51.86,51.28,5243.663043478261,-2387.5652173913045,2856.0978260869565,-2098.8804347826085,757.2173913043479,100.42391304347825,857.6413043478261,-34.25,823.3913043478261,0.6413043478260869,824.0326086956522
2017-08-30,52.12,4869276,51.75,52.286,51.56,5247.521739130435,-2390.608695652174,2856.913043478261,-2099.217391304348,757.695652173913,99.95652173913044,857.6521739130435,-33.0,824.6521739130435,0.6521739130434783,825.304347826087
2017-08-31,52.27,8215456,52.26,52.59,52.12,5251.380434782609,-2393.6521739130435,2857.728260869565,-2099.554347826087,758.1739130434783,99.48913043478261,857.6630434782609,-31.75,825.9130434782609,0.6630434782608695,826.5760869565217
2017-09-01,52.05,5301713,52.53,52.77,51.925,5255.239130434783,-2396.695652173913,2858.5434782608695,-2099.891304347826,758.6521739130435,99.02173913043478,857.6739130434783,-30.5,827.1739130434783,0.6739130434782609,827.8478260869565
2017-09-05,50.03,17923420,51.86,51.9,49.83,5270.673913043478,-2408.8695652173915,2861.804347826087,-2101.2391304347825,760.5652173913044,97.15217391304347,857.7173913043479,-25.5,832.2173913043479,0.717391304347826,832.9347826086956
2017-09-06,50.45,16196880,50.19,50.77,49.83,5274.532608695652,-2411.913043478261,2862.6195652173915,-2101.5760869565215,761.0434782608695,96.68478260869566,857.7282608695652,-24.25,833.4782608695652,0.7282608695652174,834.2065217391305
2017-09-07,50.38,10034910,50.56,50.69,50.25,5278.391304347826,-2414.9565217391305,2863.4347826086955,-2101.913043478261,761.5217391304348,96.21739130434783,857.7391304347826,-23.0,834.7391304347826,0.7391304347826086,835.4782608695652
2017-09-08,49.64,12502270,50.35,50.45,48.92,5282.25,-2418.0,2864.25,-2102.25,762.0,95.75,857.75,-21.75,836.0,0.75,836.75
2017-09-11,50.57,7471396,49.94,50.67,49.91,5293.826086956522,-2427.1304347826085,2866.695652173913,-2103.2608695652175,763.4347826086956,94.34782608695653,857.7826086956521,-18.0,839.7826086956521,0.7826086956521738,840.5652173913044
2017-09-12,50.9,4517672,50.6,51.07,50.52,5297.684782608696,-2430.1739130434785,2867.5108695652175,-2103.5978260869565,763.9130434782609,93.88043478260869,857.7934782608696,-16.75,841.0434782608695,0.7934782608695652,841.8369565217391
2017-09-13,51.01,6183107,50.8,51.1054,50.72,5301.54347826087,-2433.217391304348,2868.3260869565215,-2103.9347826086955,764.3913043478261,93.41304347826087,857.804347826087,-15.5,842.304347826087,0.8043478260869565,843.1086956521739
2017-09-14,51.48,7740281,50.97,51.59,50.67,5305.402173913044,-2436.2608695652175,2869.141304347826,-2104.271739130435,764.8695652173913,92.94565217391303,857.8152173913044,-14.25,843.5652173913044,0.8152173913043478,844.3804347826087
2017-09-15,52.19,13168570,51.95,52.29,51.44,5309.260869565217,-2439.304347826087,2869.9565217391305,-2104.608695652174,765.3478260869565,92.47826086956522,857.8260869565217,-13.0,844.8260869565217,0.8260869565217391,845.6521739130435
2017-09-18,52.25,6001199,52.24,52.37,51.955,5320.836956521739,-2448.4347826086955,2872.4021739130435,-2105.6195652173915,766.7826086956521,91.07608695652173,857.8586956521739,-9.25,848.6086956521739,0.858695652173913,849.4673913043479
2017-09-19,52.3,4930412,52.4,52.5,52.06,5324.695652173913,-2451.478260869565,2873.217391304348,-2105.9565217391305,767.2608695652174,90.6086956521739,857.8695652173913,-8.0,849.8695652173913,0.8695652173913043,850.7391304347826
2017-09-20,51.98,8349707,52.43,52.52,51.48,5328.554347826087,-2454.521739130435,2874.032608695652,-2106.2934782608695,767.7391304347826,90.1413043478261,857.8804347826087,-6.75,851.1304347826087,0.8804347826086957,852.0108695652174
2017-09-21,52.03,5749601,51.86,52.2,51.71,5332.413043478261,-2457.5652173913045,2874.8478260869565,-2106.6304347826085,768.2173913043479,89.67391304347825,857.8913043478261,-5.5,852.3913043478261,0.8913043478260869,853.2826086956522
2017-09-22,52.09,4105088,51.82,52.23,51.78,5336.271739130435,-2460.608695652174,2875.663043478261,-2106.967391304348,768.695652173913,89.20652173913044,857.9021739130435,-4.25,853.6521739130435,0.9021739130434783,854.554347826087
2017-09-25,51.62,8177978,51.9,52.285,51.61,5347.847826086956,-2469.7391304347825,2878.108695652174,-2107.978260869565,770.1304347826087,87.80434782608695,857.9347826086956,-0.5,857.4347826086956,0.9347826086956521,858.3695652173913
2017-09-26,51.13,9378531,51.75,51.87,50.85,5351.70652173913,-2472.782608695652,2878.923913043478,-2108.3152173913045,770.6086956521739,87.33695652173913,857.945652173913,0.75,858.695652173913,0.9456521739130435,859.6413043478261
2017-09-27,51.55,8200472,51.43,51.61,51.1526,5355.565217391304,-2475.826086956522,2879.7391304347825,-2108.6521739130435,771.0869565217391,86.86956521739131,857.9565217391304,2.0,859.9565217391305,0.9565217391304348,860.9130434782609
2017-09-28,51.75,5732672,51.38,52.04,51.31,5359.423913043478,-2478.8695652173915,2880.554347826087,-2108.9891304347825,771.5652173913044,86.40217391304347,857.9673913043479,3.25,861.2173913043479,0.967391304347826,862.1847826086956
2017-09-29,51.84,5352439,51.91,52.0447,51.62,5363.282608695652,-2481.913043478261,2881.3695652173915,-2109.3260869565215,772.0434782608696,85.93478260869566,857.9782608695652,4.5,862.4782608695652,0.9782608695652174,863.4565217391305
2017-10-02,51.88,4432695,52.09,52.16,51.7,5376.804347826087,-2489.7934782608695,2887.0108695652175,-2118.782608695652,768.2282608695652,85.17391304347827,853.4021739130435,4.043478260869565,857.445652173913,0.9782608695652174,858.4239130434783
2017-10-03,52.02,4377755,51.99,52.22,51.65,5382.608695652174,-2491.586956521739,2891.021739130435,-2127.5652173913045,763.4565217391304,85.34782608695652,848.804347826087,1.0869565217391308,849.8913043478261,0.9565217391304348,850.8478260869565
2017-10-04,51.96,4528218,51.93,52.12,51.67,5388.413043478261,-2493.3804347826085,2895.032608695652,-2136.3478260869565,758.6847826086956,85.52173913043478,844.2065217391304,-1.8695652173913047,842.3369565217391,0.9347826086956522,843.2717391304348
2017-10-05,52.35,5178780,52.17,52.43,51.96,5394.217391304348,-2495.1739130434785,2899.0434782608695,-2145.1304347826085,753.9130434782609,85.69565217391305,839.6086956521739,-4.826086956521738,834.7826086956521,0.9130434782608696,835.695652173913
2017-10-06,52.49,4789097,52.16,52.63,52.16,5400.021739130435,-2496.967391304348,2903.054347826087,-2153.913043478261,749.1413043478261,85.8695652173913,835.0108695652174,-7.782608695652172,827.2282608695652,0.8913043478260869,828.1195652173913
2017-10-09,52.88,5817075,52.68,52.9799,52.38,5417.434782608696,-2502.3478260869565,2915.086956521739,-2180.2608695652175,734.8260869565217,86.3913043478261,821.2173913043479,-16.652173913043477,804.5652173913044,0.8260869565217391,805.3913043478261
2017-10-10,53.87,8750884,52.95,53.9,52.9,5423.239130434783,-2504.141304347826,2919.0978260869565,-2189.0434782608695,730.054347826087,86.56521739130434,816.6195652173913,-19.60869565217391,797.0108695652174,0.8043478260869565,797.8152173913044
2017-10-11,54.12,9426613,53.79,54.38,53.66,5429.04347826087,-2505.9347826086955,2923.108695652174,-2197.8260869565215,725.2826086956521,86.73913043478261,812.0217391304348,-22.565217391304344,789.4565217391305,0.782608695652174,790.2391304347826
2017-10-12,53.0,7128581,53.88,54.175,52.96,5434.847826086957,-2507.728260869565,2927.1195652173915,-2206.608695652174,720.5108695652174,86.91304347826087,807.4239130434783,-25.52173913043478,781.9021739130435,0.7608695652173914,782.6630434782609
2017-10-13,52.82,6997483,53.38,53.38,52.74,5440.652173913043,-2509.521739130435,2931.1304347826085,-2215.391304347826,715.7391304347826,87.08695652173913,802.8260869565217,-28.47826086956522,774.3478260869565,0.7391304347826086,775.0869565217391
2017-10-16,52.38,5922842,52.98,53.0,52.3101,5458.065217391304,-2514.9021739130435,2943.163043478261,-2241.7391304347825,701.4239130434783,87.6086956521739,789.0326086956521,-37.347826086956516,751.6847826086956,0.6739130434782609,752.3586956521739
2017-10-17,52.41,7662715,52.32,52.44,51.8501,5463.869565217391,-2516.695652173913,2947.1739130434785,-2250.521739130435,696.6521739130435,87.78260869565217,784.4347826086956,-40.30434782608695,744.1304347826087,0.6521739130434783,744.7826086956521
2017-10-18,52.21,6032631,52.54,52.67,52.02,5469.673913043478,-2518.4891304347825,2951.1847826086955,-2259.304347826087,691.8804347826087,87.95652173913044,779.8369565217391,-43.26086956521739,736.5760869565217,0.6304347826086957,737.2065217391305
2017-10-19,52.29,6693572,52.03,52.4,52.01,5475.478260869565,-2520.282608695652,2955.195652173913,-2268.086956521739,687.1086956521739,88.13043478260869,775.2391304347826,-46.21739130434782,729.0217391304348,0.6086956521739131,729.6304347826087
2017-10-20,52.02,8844049,52.51,52.59,51.94,5481.282608695652,-2522.0760869565215,2959.2065217391305,-2276.8695652173915,682.3369565217391,88.30434782608695,770.6413043478261,-49.17391304347826,721.4673913043479,0.5869565217391304,722.054347826087
2017-10-23,53.39,9775404,52.3,53.78,52.13,5498.695652173913,-2527.4565217391305,2971.2391304347825,-2303.217391304348,668.0217391304348,88.82608695652173,756.8478260869565,-58.04347826086956,698.804347826087,0.5217391304347826,699.3260869565217
2017-10-24,54.25,11334010,53.44,54.44,53.4,5504.5,-2529.25,2975.25,-2312.0,663.25,89.0,752.25,-61.0,691.25,0.5,691.75
2017-10-25,53.84,7573657,53.98,54.43,53.475,5510.304347826087,-2531.0434782608695,2979.2608695652175,-2320.782608695652,658.4782608695652,89.17391304347827,747.6521739130435,-63.95652173913044,683.695652173913,0.4782608695652174,684.1739130434783
2017-10-26,53.8,5268706,54.1,54.39,53.665,5516.108695652174,-2532.836956521739,2983.271739130435,-2329.5652173913045,653.7065217391305,89.34782608695652,743.054347826087,-66.91304347826086,676.1413043478261,0.4565217391304348,676.5978260869565
2017-10-27,54.57,8961840,53.7,54.7,53.36,5521.913043478261,-2534.6304347826085,2987.282608695652,-2338.3478260869565,648.9347826086956,89.52173913043478,738.4565217391305,-69.8695652173913,668.5869565217391,0.4347826086956522,669.0217391304348
2017-10-30,54.66,7080720,54.16,54.77,54.08,5539.326086956522,-2540.0108695652175,2999.3152173913045,-2364.695652173913,634.6195652173913,90.04347826086956,724.6630434782609,-78.73913043478261,645.9239130434783,0.3695652173913043,646.2934782608695
2017-10-31,51.01,29877270,52.26,52.49,50.02,5545.130434782609,-2541.804347826087,3003.326086956522,-2373.478260869565,629.8478260869565,90.21739130434783,720.0652173913044,-81.69565217391303,638.3695652173913,0.34782608695652173,638.7173913043478
2017-11-01,53.46,15609560,51.47,53.49,50.51,5550.934782608696,-2543.5978260869565,3007.336956521739,-2382.2608695652175,625.0760869565217,90.3913043478261,715.4673913043479,-84.65217391304347,630.8152173913044,0.32608695652173914,631.1413043478261
2017-11-02,54.84,17320180,53.6,55.68,53.6,5556.739130434783,-2545.391304347826,3011.3478260869565,-2391.0434782608695,620.304347826087,90.56521739130434,710.8695652173913,-87.6086956521739,623.2608695652174,0.30434782608695654,623.5652173913044
2017-11-03,61.81,80796380,54.76,64.99,54.21,5562.54347826087,-2547.1847826086955,3015.358695652174,-2399.826086956522,615.5326086956522,90.73913043478261,706.2717391304348,-90.56521739130434,615.7065217391305,0.28260869565217395,615.9891304347826
2017-11-06,62.52,58736890,64.54,65.33,62.15,5579.95652173913,-2552.5652173913045,3027.391304347826,-2426.173913043478,601.2173913043479,91.26086956521739,692.4782608695652,-99.43478260869564,593.0434782608695,0.21739130434782616,593.2608695652174
2017-11-07,64.1,23372660,62.52,64.16,62.45,5585.760869565217,-2554.358695652174,3031.4021739130435,-2434.9565217391305,596.445652173913,91.43478260869566,687.8804347826087,-102.39130434782608,585.4891304347826,0.19565217391304346,585.6847826086956
