Date,Close/Last,Volume,Open,High,Low,Gross Profit,Net Income Available to Common Shareholders,InflationRate,Total Assets,Total Liabilities,Net Income/Starting Line,Dividends Paid,Net Changes in Cash,BrentCrudeOil
2021-10-08,126.55,6920524,128.5912,128.5912,126.21,4712.532608695652,2085.7391304347825,4.667741935483871,38957.010869565216,30645.108695652172,2086.586956521739,-767.0760869565217,1271.0217391304348,82.99885630498534
2021-10-11,124.94,6288235,126.055,127.23,124.88,4736.760869565217,2110.913043478261,4.696774193548387,39037.586956521736,30667.869565217392,2111.695652173913,-767.1086956521739,1216.1739130434783,82.71979472140761
2021-10-12,122.95,10531460,125.38,125.47,122.165,4744.836956521739,2119.304347826087,4.7064516129032254,39064.44565217391,30675.456521739132,2120.0652173913045,-767.1195652173913,1197.891304347826,82.62677419354837
2021-10-13,125.04,12380250,125.2,126.3199,123.52,4752.913043478261,2127.695652173913,4.716129032258064,39091.30434782609,30683.043478260868,2128.4347826086955,-767.1304347826087,1179.608695652174,82.53375366568913
2021-10-14,128.66,10639840,126.16,129.3,125.99,4760.989130434783,2136.086956521739,4.725806451612903,39118.163043478264,30690.630434782608,2136.804347826087,-767.1413043478261,1161.3260869565217,82.4407331378299
2021-10-15,130.2,7609677,129.02,130.4763,128.68,4769.065217391304,2144.478260869565,4.735483870967742,39145.02173913043,30698.217391304348,2145.1739130434785,-767.1521739130435,1143.0434782608695,82.34771260997066
2021-10-18,130.12,5289973,129.32,130.27,128.2404,4793.29347826087,2169.6521739130435,4.764516129032258,39225.59782608696,30720.978260869564,2170.282608695652,-767.1847826086956,1088.195652173913,82.06865102639294
2021-10-19,132.5,7330727,131.017,132.8,130.32,4801.369565217391,2178.0434782608695,4.774193548387097,39252.45652173913,30728.565217391304,2178.6521739130435,-767.195652173913,1069.9130434782608,81.9756304985337
2021-10-20,132.16,4804076,132.5,133.005,131.261,4809.445652173913,2186.4347826086955,4.783870967741936,39279.315217391304,30736.152173913044,2187.021739130435,-767.2065217391304,1051.6304347826087,81.88260997067447
2021-10-21,133.05,4579172,132.0,133.26,131.4,4817.521739130435,2194.826086956522,4.7935483870967746,39306.17391304348,30743.739130434784,2195.391304347826,-767.2173913043479,1033.3478260869565,81.78958944281523
2021-10-22,131.62,5216154,132.9,133.69,131.43,4825.597826086956,2203.217391304348,4.803225806451613,39333.032608695656,30751.32608695652,2203.7608695652175,-767.2282608695652,1015.0652173913043,81.69656891495599
2021-10-25,131.93,4876260,131.82,133.17,131.3,4849.826086956522,2228.391304347826,4.832258064516129,39413.608695652176,30774.08695652174,2228.8695652173915,-767.2608695652174,960.2173913043478,81.41750733137826
2021-10-26,131.94,5802241,132.9,133.788,131.066,4857.902173913043,2236.782608695652,4.841935483870968,39440.467391304344,30781.67391304348,2237.2391304347825,-767.2717391304348,941.9347826086956,81.32448680351902
2021-10-27,131.2,5090364,131.94,132.36,130.51,4865.978260869565,2245.1739130434785,4.851612903225806,39467.32608695652,30789.260869565216,2245.608695652174,-767.2826086956521,923.6521739130435,81.23146627565978
2021-10-28,133.69,5016737,131.99,133.83,131.87,4874.054347826087,2253.5652173913045,4.861290322580645,39494.184782608696,30796.847826086956,2253.978260869565,-767.2934782608696,905.3695652173913,81.13844574780055
2021-10-29,133.04,5251108,132.862,133.68,132.45,4882.130434782609,2261.9565217391305,4.870967741935484,39521.04347826087,30804.434782608696,2262.3478260869565,-767.304347826087,887.086956521739,81.04542521994131
2021-11-01,134.81,6903023,132.44,134.87,132.44,4906.358695652174,2287.130434782609,4.9,39601.61956521739,30827.195652173912,2287.4565217391305,-767.3369565217391,832.2391304347825,80.7663636363636
2021-11-02,135.23,7321923,134.55,135.73,134.12,4914.434782608696,2295.521739130435,4.92,39628.47826086957,30834.782608695652,2295.826086956522,-767.3478260869565,813.9565217391304,80.7663636363636
2021-11-03,138.48,13216020,135.75,138.85,135.04,4922.510869565217,2303.913043478261,4.94,39655.336956521736,30842.369565217392,2304.195652173913,-767.3586956521739,795.6739130434783,80.7663636363636
2021-11-04,156.11,48321480,156.325,159.58,153.3,4930.586956521739,2312.304347826087,4.96,39682.19565217391,30849.956521739132,2312.5652173913045,-767.3695652173913,777.391304347826,80.7663636363636
2021-11-05,163.03,27226580,157.075,168.55,155.91,4938.663043478261,2320.695652173913,4.98,39709.05434782609,30857.543478260868,2320.9347826086955,-767.3804347826087,759.1086956521739,80.7663636363636
2021-11-08,165.85,14541400,163.21,167.71,161.2775,4962.891304347826,2345.8695652173915,5.04,39789.63043478261,30880.304347826088,2346.0434782608695,-767.4130434782609,704.2608695652174,80.7663636363636
2021-11-09,166.74,12353900,166.51,169.52,164.38,4970.967391304348,2354.2608695652175,5.0600000000000005,39816.489130434784,30887.891304347828,2354.413043478261,-767.4239130434783,685.9782608695651,80.7663636363636
2021-11-10,159.8,11327140,165.09,166.12,159.03,4979.04347826087,2362.6521739130435,5.08,39843.34782608696,30895.478260869564,2362.782608695652,-767.4347826086956,667.695652173913,80.7663636363636
2021-11-11,164.42,7624181,161.8,165.5649,161.39,4987.119565217391,2371.0434782608695,5.1000000000000005,39870.20652173913,30903.065217391304,2371.1521739130435,-767.445652173913,649.4130434782608,80.7663636363636
2021-11-12,164.94,7370988,165.0,166.02,164.33,4995.195652173913,2379.4347826086955,5.12,39897.065217391304,30910.652173913044,2379.521739130435,-767.4565217391304,631.1304347826086,80.7663636363636
2021-11-15,168.51,12350190,166.5,169.94,165.81,5019.423913043478,2404.608695652174,5.18,39977.641304347824,30933.41304347826,2404.6304347826085,-767.4891304347826,576.2826086956521,80.7663636363636
2021-11-16,181.81,33338220,168.11,183.73,167.06,5027.5,2413.0,5.2,40004.5,30941.0,2413.0,-767.5,557.9999999999999,80.7663636363636
2021-11-17,183.54,21678880,180.79,186.33,178.63,5035.576086956522,2421.391304347826,5.22,40031.358695652176,30948.58695652174,2421.3695652173915,-767.5108695652174,539.7173913043478,80.7663636363636
2021-11-18,186.32,15542570,185.24,188.7221,182.75,5043.652173913043,2429.782608695652,5.24,40058.21739130435,30956.17391304348,2429.7391304347825,-767.5217391304348,521.4347826086955,80.7663636363636
2021-11-19,185.0,11891470,184.69,186.6,182.3,5051.728260869565,2438.1739130434785,5.26,40085.07608695652,30963.760869565216,2438.108695652174,-767.5326086956521,503.1521739130434,80.7663636363636
2021-11-22,181.4,16062820,181.11,188.77,180.98,5075.95652173913,2463.3478260869565,5.32,40165.65217391304,30986.521739130436,2463.217391304348,-767.5652173913044,448.3043478260869,80.7663636363636
2021-11-23,180.94,10698650,180.34,181.33,177.02,5084.032608695652,2471.7391304347825,5.34,40192.510869565216,30994.108695652172,2471.586956521739,-767.5760869565217,430.02173913043464,80.7663636363636
2021-11-24,180.71,7886158,179.52,180.78,177.33,5092.108695652174,2480.130434782609,5.36,40219.36956521739,31001.695652173912,2479.9565217391305,-767.5869565217391,411.7391304347825,80.7663636363636
2021-11-26,175.74,7835917,175.665,180.25,175.06,5108.260869565217,2496.913043478261,5.4,40273.086956521736,31016.869565217392,2496.695652173913,-767.6086956521739,375.17391304347814,80.7663636363636
2021-11-29,183.74,10440510,179.48,184.07,179.0,5132.489130434783,2522.086956521739,5.46,40353.663043478264,31039.630434782608,2521.804347826087,-767.6413043478261,320.32608695652175,80.7663636363636
2021-11-30,180.56,19309180,183.22,186.81,180.34,5140.565217391304,2530.478260869565,5.48,40380.52173913043,31047.217391304348,2530.173913043478,-767.6521739130435,302.0434782608695,80.7663636363636
2021-12-01,175.63,10670610,180.885,183.15,175.32,5148.641304347826,2538.8695652173915,5.5,40407.38043478261,31054.804347826088,2538.5434782608695,-767.6630434782609,283.76086956521726,80.7663636363636
2021-12-02,177.03,13101410,172.09,177.89,171.21,5156.717391304348,2547.2608695652175,5.5,40434.239130434784,31062.391304347828,2546.913043478261,-767.6739130434783,265.478260869565,80.7663636363636
2021-12-03,176.51,12111800,178.04,180.27,173.71,5164.79347826087,2555.6521739130435,5.5,40461.09782608696,31069.978260869564,2555.282608695652,-767.6847826086956,247.195652173913,80.7663636363636
2021-12-06,175.45,8577475,176.88,176.9802,172.27,5189.021739130435,2580.826086956522,5.5,40541.67391304348,31092.739130434784,2580.391304347826,-767.7173913043479,192.3478260869565,80.7663636363636
2021-12-07,183.72,9910069,179.07,184.78,178.5,5197.097826086956,2589.217391304348,5.5,40568.532608695656,31100.32608695652,2588.7608695652175,-767.7282608695652,174.06521739130426,80.7663636363636
2021-12-08,182.63,4799371,183.01,183.72,180.78,5205.173913043478,2597.608695652174,5.5,40595.391304347824,31107.91304347826,2597.130434782609,-767.7391304347826,155.78260869565202,80.7663636363636
2021-12-09,182.26,9398943,181.77,187.84,181.51,5213.25,2606.0,5.5,40622.25,31115.5,2605.5,-767.75,137.49999999999977,80.7663636363636
2021-12-10,183.88,6854798,185.55,185.55,181.15,5221.326086956522,2614.391304347826,5.5,40649.108695652176,31123.08695652174,2613.8695652173915,-767.7608695652174,119.21739130434776,80.7663636363636
2021-12-13,183.32,16346800,186.85,191.3,183.11,5245.554347826087,2639.5652173913045,5.5,40729.684782608696,31145.847826086956,2638.978260869565,-767.7934782608696,64.36956521739125,80.7663636363636
2021-12-14,181.98,8542798,181.2,183.9,179.41,5253.630434782609,2647.9565217391305,5.5,40756.54347826087,31153.434782608696,2647.3478260869565,-767.804347826087,46.08695652173901,80.7663636363636
2021-12-15,189.28,11082020,183.97,189.78,179.98,5261.70652173913,2656.3478260869565,5.5,40783.40217391304,31161.021739130436,2655.717391304348,-767.8152173913044,27.80434782608677,80.7663636363636
2021-12-16,178.15,14872970,190.304,192.68,176.11,5269.782608695652,2664.7391304347825,5.5,40810.260869565216,31168.608695652176,2664.086956521739,-767.8260869565217,9.521739130434753,80.7663636363636
2021-12-17,176.8,16264960,175.725,180.1195,175.02,5277.858695652174,2673.130434782609,5.5,40837.11956521739,31176.195652173912,2672.4565217391305,-767.8369565217391,-8.76086956521749,80.7663636363636
2021-12-20,176.67,6306381,174.29,177.08,173.46,5302.086956521739,2698.304347826087,5.5,40917.69565217391,31198.956521739132,2697.5652173913045,-767.8695652173913,-63.60869565217399,80.7663636363636
2021-12-21,179.58,7702376,179.38,180.15,174.22,5310.163043478261,2706.695652173913,5.5,40944.55434782609,31206.543478260868,2705.9347826086955,-767.8804347826087,-81.89130434782624,80.7663636363636
2021-12-22,181.38,5227183,179.0,181.52,177.63,5318.239130434782,2715.086956521739,5.5,40971.413043478264,31214.130434782608,2714.304347826087,-767.8913043478261,-100.17391304347848,80.7663636363636
2021-12-23,182.74,4918896,181.53,183.71,181.38,5326.315217391304,2723.478260869565,5.5,40998.27173913043,31221.717391304348,2722.673913043478,-767.9021739130435,-118.4565217391305,80.7663636363636
2021-12-27,186.33,4867720,183.21,186.41,183.02,5358.619565217391,2757.0434782608695,5.5,41105.70652173913,31252.065217391304,2756.1521739130435,-767.945652173913,-191.58695652173924,80.7663636363636
2021-12-28,184.82,5402761,186.59,186.73,183.49,5366.695652173913,2765.434782608696,5.5,41132.565217391304,31259.652173913044,2764.521739130435,-767.9565217391304,-209.86956521739148,80.7663636363636
2021-12-29,186.2,5417175,184.685,187.39,184.56,5374.771739130435,2773.826086956522,5.5,41159.42391304348,31267.239130434784,2772.891304347826,-767.9673913043479,-228.15217391304373,80.7663636363636
2021-12-30,182.73,4108415,185.88,186.5199,182.31,5382.847826086956,2782.217391304348,5.5,41186.282608695656,31274.82608695652,2781.2608695652175,-767.9782608695652,-246.43478260869574,80.7663636363636
2021-12-31,182.87,4113292,183.31,185.145,182.6,5390.923913043478,2790.608695652174,5.5,41213.141304347824,31282.41304347826,2789.630434782609,-767.9891304347826,-264.717391304348,80.7663636363636
2022-01-03,186.21,6004749,182.91,186.88,182.24,5421.288888888889,2812.3333333333335,5.5,41275.11111111111,31294.37777777778,2811.3555555555554,-767.9333333333333,-288.02222222222224,80.7663636363636
2022-01-04,187.23,8484173,187.0,188.93,181.01,5432.433333333333,2819.0,5.5,41292.666666666664,31296.566666666666,2818.0333333333333,-767.9,-290.53333333333336,80.7663636363636
2022-01-05,186.5,17141230,186.5,193.58,184.73,5443.577777777778,2825.6666666666665,5.5,41310.22222222222,31298.755555555555,2824.711111111111,-767.8666666666667,-293.0444444444444,80.7663636363636
2022-01-06,185.95,9117654,184.52,188.47,183.0,5454.722222222223,2832.3333333333335,5.5,41327.77777777778,31300.944444444445,2831.3888888888887,-767.8333333333334,-295.55555555555554,80.7663636363636
2022-01-07,180.41,7386150,186.6,188.3582,180.12,5465.866666666667,2839.0,5.5,41345.333333333336,31303.133333333335,2838.0666666666666,-767.8,-298.06666666666666,80.7663636363636
2022-01-10,179.68,11159270,178.27,180.0,173.76,5499.3,2859.0,5.5,41398.0,31309.7,2858.1,-767.7,-305.6,80.7663636363636
2022-01-11,185.4,9590950,179.19,185.65,177.22,5510.444444444444,2865.6666666666665,5.5,41415.555555555555,31311.88888888889,2864.777777777778,-767.6666666666666,-308.1111111111111,80.7663636363636
2022-01-12,186.42,7317544,186.6,189.46,185.1852,5521.5888888888885,2872.3333333333335,5.5,41433.11111111111,31314.077777777777,2871.4555555555557,-767.6333333333333,-310.6222222222222,80.7663636363636
2022-01-13,183.89,10190900,188.7,191.58,183.285,5532.733333333334,2879.0,5.5,41450.666666666664,31316.266666666666,2878.133333333333,-767.6,-313.1333333333333,80.7663636363636
2022-01-14,188.69,9587265,182.8,190.09,182.01,5543.877777777778,2885.6666666666665,5.5,41468.22222222222,31318.455555555556,2884.811111111111,-767.5666666666667,-315.64444444444445,80.7663636363636
2022-01-18,178.86,10483100,185.87,186.0,178.27,5588.455555555555,2912.3333333333335,5.5,41538.444444444445,31327.21111111111,2911.5222222222224,-767.4333333333333,-325.68888888888887,80.7663636363636
2022-01-19,172.47,10082730,180.57,181.2099,172.27,5599.6,2919.0,5.5,41556.0,31329.4,2918.2,-767.4,-328.2,80.7663636363636
2022-01-20,166.5,9468486,174.53,174.99,166.29,5610.7444444444445,2925.6666666666665,5.5,41573.555555555555,31331.588888888888,2924.8777777777777,-767.3666666666667,-330.7111111111111,80.7663636363636
2022-01-21,164.93,11898690,166.24,172.04,164.57,5621.888888888889,2932.3333333333335,5.5,41591.11111111111,31333.777777777777,2931.5555555555557,-767.3333333333334,-333.22222222222223,80.7663636363636
2022-01-24,170.07,17531650,162.18,170.82,158.6037,5655.322222222222,2952.3333333333335,5.5,41643.77777777778,31340.344444444443,2951.588888888889,-767.2333333333333,-340.75555555555553,80.7663636363636
2022-01-25,165.45,10708460,166.17,170.32,161.2,5666.466666666666,2959.0,5.5,41661.333333333336,31342.533333333333,2958.266666666667,-767.2,-343.26666666666665,80.7663636363636
2022-01-26,167.0,10492240,168.58,174.55,163.9,5677.611111111111,2965.6666666666665,5.5,41678.88888888889,31344.722222222223,2964.9444444444443,-767.1666666666666,-345.77777777777777,80.7663636363636
2022-01-27,161.2,10743020,169.31,171.45,160.61,5688.7555555555555,2972.3333333333335,5.5,41696.444444444445,31346.911111111112,2971.6222222222223,-767.1333333333333,-348.2888888888889,80.7663636363636
2022-01-28,166.81,10320820,162.01,166.94,157.38,5699.9,2979.0,5.5,41714.0,31349.1,2978.3,-767.1,-350.8,80.7663636363636
2022-01-31,175.76,11273470,167.06,175.95,165.8,5733.333333333333,2999.0,5.5,41766.666666666664,31355.666666666668,2998.3333333333335,-767.0,-358.3333333333333,80.7663636363636
2022-02-01,177.13,9724551,176.4447,177.4292,173.105,5744.477777777778,3005.6666666666665,5.5,41784.22222222222,31357.855555555554,3005.011111111111,-766.9666666666667,-360.84444444444443,80.7663636363636
2022-02-02,188.2,25646260,180.94,188.64,180.26,5755.622222222222,3012.3333333333335,5.5,41801.77777777778,31360.044444444444,3011.688888888889,-766.9333333333333,-363.35555555555555,80.7663636363636
2022-02-03,179.1,36120200,180.8,192.1,177.29,5766.766666666666,3019.0,5.5,41819.333333333336,31362.233333333334,3018.366666666667,-766.9,-365.8666666666667,80.7663636363636
2022-02-04,179.47,15708360,178.99,182.41,176.81,5777.9111111111115,3025.6666666666665,5.5,41836.88888888889,31364.422222222223,3025.0444444444443,-766.8666666666667,-368.3777777777778,80.7663636363636
2022-02-07,175.09,10376350,179.665,180.65,174.44,5811.344444444445,3045.6666666666665,5.5,41889.555555555555,31370.98888888889,3045.0777777777776,-766.7666666666667,-375.9111111111111,80.7663636363636
2022-02-08,178.59,10163940,174.305,179.2899,173.98,5822.488888888889,3052.3333333333335,5.5,41907.11111111111,31373.17777777778,3051.7555555555555,-766.7333333333333,-378.4222222222222,80.7663636363636
2022-02-09,183.95,9666910,181.4,184.0,178.95,5833.633333333333,3059.0,5.5,41924.666666666664,31375.366666666665,3058.4333333333334,-766.7,-380.93333333333334,80.7663636363636
2022-02-10,174.07,14362160,179.4,181.99,173.45,5844.777777777777,3065.6666666666665,5.5,41942.22222222222,31377.555555555555,3065.1111111111113,-766.6666666666666,-383.44444444444446,80.7663636363636
2022-02-11,164.64,13572010,174.7,175.48,163.55,5855.922222222222,3072.3333333333335,5.5,41959.77777777778,31379.744444444445,3071.788888888889,-766.6333333333333,-385.9555555555555,80.7663636363636
2022-02-14,165.13,8381702,165.35,167.85,162.48,5889.355555555556,3092.3333333333335,5.5,42012.444444444445,31386.31111111111,3091.822222222222,-766.5333333333333,-393.4888888888889,80.7663636363636
2022-02-15,173.0,11103160,169.0,173.96,168.25,5900.5,3099.0,5.5,42030.0,31388.5,3098.5,-766.5,-396.0,80.7663636363636
2022-02-16,172.6,8340579,170.68,173.2083,168.26,5911.644444444444,3105.6666666666665,5.5,42047.555555555555,31390.68888888889,3105.177777777778,-766.4666666666667,-398.5111111111111,80.7663636363636
2022-02-17,166.8,8878864,169.875,170.77,166.7,5922.788888888889,3112.3333333333335,5.5,42065.11111111111,31392.87777777778,3111.8555555555554,-766.4333333333333,-401.02222222222224,80.7663636363636
2022-02-18,167.64,9591679,167.47,170.445,164.24,5933.933333333333,3119.0,5.5,42082.666666666664,31395.066666666666,3118.5333333333333,-766.4,-403.5333333333333,80.7663636363636
2022-02-22,165.89,9835460,164.059,169.96,163.6,5978.511111111111,3145.6666666666665,5.5,42152.88888888889,31403.82222222222,3145.2444444444445,-766.2666666666667,-413.5777777777778,80.7663636363636
2022-02-23,161.62,9748987,166.65,169.16,161.32,5989.655555555555,3152.3333333333335,5.5,42170.444444444445,31406.01111111111,3151.9222222222224,-766.2333333333333,-416.08888888888885,80.7663636363636
2022-02-24,167.98,12566980,156.89,168.36,155.79,6000.8,3159.0,5.5,42188.0,31408.2,3158.6,-766.2,-418.6,80.7663636363636
2022-02-25,170.93,7350249,167.61,171.09,165.6,6011.944444444444,3165.6666666666665,5.5,42205.555555555555,31410.38888888889,3165.277777777778,-766.1666666666666,-421.1111111111111,80.7663636363636
2022-02-28,171.99,10638870,168.3,172.99,168.2,6045.377777777778,3185.6666666666665,5.5,42258.22222222222,31416.955555555556,3185.311111111111,-766.0666666666667,-428.64444444444445,80.7663636363636
2022-03-01,163.69,10723340,170.96,171.84,161.72,6056.522222222222,3192.3333333333335,5.5,42275.77777777778,31419.144444444446,3191.988888888889,-766.0333333333333,-431.15555555555557,80.7663636363636
2022-03-02,169.25,7299414,165.25,170.49,164.35,6067.666666666667,3199.0,5.5,42293.333333333336,31421.333333333332,3198.6666666666665,-766.0,-433.66666666666663,80.7663636363636
2022-03-03,165.35,8553861,170.67,170.825,164.5,6078.811111111111,3205.6666666666665,5.5,42310.88888888889,31423.522222222222,3205.3444444444444,-765.9666666666667,-436.1777777777778,80.7663636363636
2022-03-04,162.26,9059191,163.85,166.07,159.89,6089.955555555555,3212.3333333333335,5.5,42328.444444444445,31425.71111111111,3212.0222222222224,-765.9333333333333,-438.68888888888887,80.7663636363636
2022-03-07,150.1,13416100,162.32,163.16,150.0,6123.388888888889,3232.3333333333335,5.5,42381.11111111111,31432.277777777777,3232.0555555555557,-765.8333333333334,-446.22222222222223,80.7663636363636
2022-03-08,150.76,11878440,150.66,158.34,147.88,6134.533333333333,3239.0,5.5,42398.666666666664,31434.466666666667,3238.7333333333336,-765.8,-448.73333333333335,80.7663636363636
2022-03-09,157.11,9276774,156.01,158.48,154.17,6145.677777777778,3245.6666666666665,5.5,42416.22222222222,31436.655555555557,3245.411111111111,-765.7666666666667,-451.2444444444444,80.7663636363636
2022-03-10,154.71,8888772,154.04,155.3,150.33,6156.822222222222,3252.3333333333335,5.5,42433.77777777778,31438.844444444443,3252.088888888889,-765.7333333333333,-453.7555555555556,80.7663636363636
2022-03-11,152.34,7394419,157.95,158.32,152.02,6167.966666666666,3259.0,5.5,42451.333333333336,31441.033333333333,3258.766666666667,-765.7,-456.26666666666665,80.7663636363636
2022-03-14,141.29,16154170,150.8,151.29,140.465,6201.4,3279.0,5.5,42504.0,31447.6,3278.8,-765.6,-463.8,80.7663636363636
2022-03-15,144.21,13892970,142.5,144.43,139.05,6212.544444444445,3285.6666666666665,5.5,42521.555555555555,31449.78888888889,3285.4777777777776,-765.5666666666667,-466.31111111111113,80.7663636363636
2022-03-16,150.45,11727730,146.965,151.56,143.57,6223.688888888889,3292.3333333333335,5.5,42539.11111111111,31451.977777777778,3292.1555555555556,-765.5333333333333,-468.8222222222222,80.7663636363636
